Site Name(Office),Raised Time,Alarm Code,Cleared Time,Duration(hh:mm:ss),Severity,NE,Alarm Type,Root Alarm Indicator,Location,NE Type,Specific Problem,Remark,ADMC Alarm,Repeated Count,Alarm Object Type,Alarm Object DN,Board Type,Alarm Object ID,Site ID(Office),Alarm Object Name,ACK State,System Type,Probable Cause,Product,Alarm AID,Additional NE,Additional Location,Changed Time,Additional Information,(Un)ACK User ID,(Un)ACK System ID,(Un)ACK Time,(Un)ACK Information,Clear User ID,Clear System ID,Clear Type,Clear Info,Comment,Comment User ID,Comment System ID,Comment Time,Alarm ID,NE IP,Link,NE Group,NE Agent,Related Service(s),Create Type,Threshold Information,Maintenance State,Raised Logging Time,Cleared Logging Time
Ojaz-MS0006-U,12/13/2020 16:32,Cell is out of service(199083022),12/13/2020 16:39,0:07:00,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1250;  Cell ID:12501;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:58;  the Module No. of the board:1;  Unit No. of the board:2;  Processor No. of the board:1;  Subsystem No. of the board:3;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:5,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12501",CDR,12501,1250,Ojaz-MS0006-U-1,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857640,Ojaz_MS0006-U(1250),,,Site ID(Office) : 1250; Site Name(Office) : Ojaz-MS0006-U; Alarm Object Type : CELL; Alarm Object ID : 12501; Alarm Object Name : Ojaz-MS0006-U-1; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:27,12/13/2020 16:34
Ojaz-MS0006-U,12/13/2020 16:32,Cell is out of service(199083022),12/13/2020 16:39,0:07:00,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1250;  Cell ID:12503;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:55;  the Module No. of the board:1;  Unit No. of the board:2;  Processor No. of the board:1;  Subsystem No. of the board:3;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:5,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12503",CDR,12503,1250,Ojaz-MS0006-U-3,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857642,Ojaz_MS0006-U(1250),,,Site ID(Office) : 1250; Site Name(Office) : Ojaz-MS0006-U; Alarm Object Type : CELL; Alarm Object ID : 12503; Alarm Object Name : Ojaz-MS0006-U-3; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:27,12/13/2020 16:34
Tsholotsho-MN5229-U,12/13/2020 16:35,Cell is out of service(199083022),12/13/2020 16:38,0:02:48,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1244;  Cell ID:12441;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:2;  User plane resource Unit ID:4;  the Module No. of the board:1;  Unit No. of the board:2;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:9,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12441",CDR,12441,1244,Tsholotsho-MN5229-U-1,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857668,,,,Site ID(Office) : 1244; Site Name(Office) : Tsholotsho-MN5229-U; Alarm Object Type : CELL; Alarm Object ID : 12441; Alarm Object Name : Tsholotsho-MN5229-U-1; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:30,12/13/2020 16:32
Tsholotsho-MN5229-U,12/13/2020 16:35,Cell is out of service(199083022),12/13/2020 16:38,0:02:48,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1244;  Cell ID:12442;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:2;  User plane resource Unit ID:39;  the Module No. of the board:1;  Unit No. of the board:2;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:9,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12442",CDR,12442,1244,Tsholotsho-MN5229-U-2,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857669,,,,Site ID(Office) : 1244; Site Name(Office) : Tsholotsho-MN5229-U; Alarm Object Type : CELL; Alarm Object ID : 12442; Alarm Object Name : Tsholotsho-MN5229-U-2; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:30,12/13/2020 16:32
Tsholotsho-MN5229-U,12/13/2020 16:35,Cell is out of service(199083022),12/13/2020 16:38,0:02:48,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1244;  Cell ID:12443;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:2;  User plane resource Unit ID:17;  the Module No. of the board:1;  Unit No. of the board:2;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:9,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12443",CDR,12443,1244,Tsholotsho-MN5229-U-3,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857670,,,,Site ID(Office) : 1244; Site Name(Office) : Tsholotsho-MN5229-U; Alarm Object Type : CELL; Alarm Object ID : 12443; Alarm Object Name : Tsholotsho-MN5229-U-3; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:30,12/13/2020 16:32
Dulibadzimu_MS5124-U,12/13/2020 16:31,Link between OMM and NE broken(198099803),12/13/2020 16:38,0:06:47,Critical,Dulibadzimu_MS5124-U(1263),Communications Alarm,,,ME(MO SDR),,"U RNCId: 4; IP: 10.30.1.210, OMC channel is abnormal; U nodeBId:1263",No,,SDR,"SubNetwork=4,MEID=1263",,1263,1263,Dulibadzimu_MS5124-U,Unacknowledged,Wireless Public Alarm(20402),Connection establishment error(566),UMTS,0,,,,Site ID(Office) : 1263; Site Name(Office) : Dulibadzimu_MS5124-U; Alarm Object Type : SDR; Alarm Object ID : 1263; Alarm Object Name : Dulibadzimu_MS5124-U; Board Type : ; ,,,,,,,Normal,,,,,,1.5859E+12,10.30.1.210,,"SDRMGR_V4 OMMB,Harare V4 OMMB(4)",SDRMGR_V4 OMMB,,,,,12/13/2020 16:25,12/13/2020 16:32
BeitBridgeCBD-MS6027-U,12/13/2020 16:30,Cell is out of service(199083022),12/13/2020 16:38,0:07:28,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:287;  Cell ID:12874;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:55;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:3;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:10,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12874",CDR,12874,287,BeitBridgeCBD-MS6027-U-4,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857619,,,,Site ID(Office) : 287; Site Name(Office) : BeitBridgeCBD-MS6027-U; Alarm Object Type : CELL; Alarm Object ID : 12874; Alarm Object Name : BeitBridgeCBD-MS6027-U-4; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:25,12/13/2020 16:32
BeitBridgeCBD-MS6027-U,12/13/2020 16:30,Cell is out of service(199083022),12/13/2020 16:38,0:07:28,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:287;  Cell ID:12875;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:98;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:3;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:10,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12875",CDR,12875,287,BeitBridgeCBD-MS6027-U-5,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857620,,,,Site ID(Office) : 287; Site Name(Office) : BeitBridgeCBD-MS6027-U; Alarm Object Type : CELL; Alarm Object ID : 12875; Alarm Object Name : BeitBridgeCBD-MS6027-U-5; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:25,12/13/2020 16:32
BeitBridgeCBD-MS6027-U,12/13/2020 16:30,Cell is out of service(199083022),12/13/2020 16:38,0:07:28,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:287;  Cell ID:12873;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:92;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:3;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:10,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12873",CDR,12873,287,BeitBridgeCBD-MS6027-U-3,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857618,,,,Site ID(Office) : 287; Site Name(Office) : BeitBridgeCBD-MS6027-U; Alarm Object Type : CELL; Alarm Object ID : 12873; Alarm Object Name : BeitBridgeCBD-MS6027-U-3; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:25,12/13/2020 16:32
BeitBridgeCBD-MS6027-U,12/13/2020 16:30,Cell is out of service(199083022),12/13/2020 16:38,0:07:28,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:287;  Cell ID:12876;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:64;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:3;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:10,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12876",CDR,12876,287,BeitBridgeCBD-MS6027-U-6,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857621,,,,Site ID(Office) : 287; Site Name(Office) : BeitBridgeCBD-MS6027-U; Alarm Object Type : CELL; Alarm Object ID : 12876; Alarm Object Name : BeitBridgeCBD-MS6027-U-6; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:25,12/13/2020 16:32
BeitBridgeCBD-MS6027-U,12/13/2020 16:30,Cell is out of service(199083022),12/13/2020 16:38,0:07:28,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:287;  Cell ID:12871;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:17;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:3;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:10,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12871",CDR,12871,287,BeitBridgeCBD-MS6027-U-1,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857616,,,,Site ID(Office) : 287; Site Name(Office) : BeitBridgeCBD-MS6027-U; Alarm Object Type : CELL; Alarm Object ID : 12871; Alarm Object Name : BeitBridgeCBD-MS6027-U-1; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:25,12/13/2020 16:32
BeitBridgeCBD-MS6027-U,12/13/2020 16:30,Cell is out of service(199083022),12/13/2020 16:38,0:07:28,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:287;  Cell ID:12872;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:104;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:3;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:10,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12872",CDR,12872,287,BeitBridgeCBD-MS6027-U-2,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857617,,,,Site ID(Office) : 287; Site Name(Office) : BeitBridgeCBD-MS6027-U; Alarm Object Type : CELL; Alarm Object ID : 12872; Alarm Object Name : BeitBridgeCBD-MS6027-U-2; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:25,12/13/2020 16:32
Dulibadzimu-MS5124-U,12/13/2020 16:29,NodeB is out of service(199083023),12/13/2020 16:37,0:08:52,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=13,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1263;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1263; Logic Position:System No.:0,Module No.:7,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1263",CDR,1263,1263,Dulibadzimu-MS5124-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857606,Dulibadzimu_MS5124-U(1263),,,Site ID(Office) : 1263; Site Name(Office) : Dulibadzimu-MS5124-U; Alarm Object Type : NODEB; Alarm Object ID : 1263; Alarm Object Name : Dulibadzimu-MS5124-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:23,12/13/2020 16:32
Ojaz_MS0006-U,12/13/2020 16:36,Link between OMM and NE broken(198099803),12/13/2020 16:37,0:00:52,Critical,Ojaz_MS0006-U(1250),Communications Alarm,,,ME(MO SDR),,"U RNCId: 4; IP: 10.30.1.194, OMC channel is abnormal; U nodeBId:1250",No,,SDR,"SubNetwork=4,MEID=1250",,1250,1250,Ojaz_MS0006-U,Unacknowledged,Wireless Public Alarm(20402),Connection establishment error(566),UMTS,0,,,,Site ID(Office) : 1250; Site Name(Office) : Ojaz_MS0006-U; Alarm Object Type : SDR; Alarm Object ID : 1250; Alarm Object Name : Ojaz_MS0006-U; Board Type : ; ,,,,,,,Normal,,,,,,1.5859E+12,10.30.1.194,,"SDRMGR_V4 OMMB,Harare V4 OMMB(4)",SDRMGR_V4 OMMB,,,,,12/13/2020 16:30,12/13/2020 16:31
Ojaz-MS0006-U,12/13/2020 16:33,NodeB is out of service(199083023),12/13/2020 16:36,0:03:01,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1250;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1250; Logic Position:System No.:0,Module No.:5,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1250",CDR,1250,1250,Ojaz-MS0006-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857660,Ojaz_MS0006-U(1250),,,Site ID(Office) : 1250; Site Name(Office) : Ojaz-MS0006-U; Alarm Object Type : NODEB; Alarm Object ID : 1250; Alarm Object Name : Ojaz-MS0006-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:28,12/13/2020 16:31
Mkoba-MD0068-U,12/13/2020 16:33,Cell is out of service(199083022),12/13/2020 16:36,0:02:59,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12401;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:2;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12401",CDR,12401,1240,Mkoba-MD0068-U-1,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857649,,,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12401; Alarm Object Name : Mkoba-MD0068-U-1; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:28,12/13/2020 16:31
Mkoba-MD0068-U,12/13/2020 16:33,Cell is out of service(199083022),12/13/2020 16:36,0:02:59,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12402;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:51;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12402",CDR,12402,1240,Mkoba-MD0068-U-2,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857650,,,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12402; Alarm Object Name : Mkoba-MD0068-U-2; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:28,12/13/2020 16:31
Mkoba-MD0068-U,12/13/2020 16:33,Cell is out of service(199083022),12/13/2020 16:36,0:02:59,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12403;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:13;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12403",CDR,12403,1240,Mkoba-MD0068-U-3,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857651,,,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12403; Alarm Object Name : Mkoba-MD0068-U-3; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:28,12/13/2020 16:31
Mkoba-MD0068-U,12/13/2020 16:33,Cell is out of service(199083022),12/13/2020 16:36,0:02:59,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12404;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:81;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12404",CDR,12404,1240,Mkoba-MD0068-U-4,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857652,,,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12404; Alarm Object Name : Mkoba-MD0068-U-4; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:28,12/13/2020 16:31
Mkoba-MD0068-U,12/13/2020 16:33,Cell is out of service(199083022),12/13/2020 16:36,0:02:59,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12405;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:5;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12405",CDR,12405,1240,Mkoba-MD0068-U-5,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5857653,,,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12405; Alarm Object Name : Mkoba-MD0068-U-5; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 16:28,12/13/2020 16:31
